show_id,tipo,titulo,director,elenco,anio,clasificacion,duracion,listado_en,plataforma
s2635,Movie,Dog City,Jim Henson,"Jim Henson, Kevin Clash, Jerry Nelson, Fran Brill, Rickey Boyd, Steve Whitmire, Camille Bonora, Rob Mills, Gordon Robertson",1989,13+,40,"Comedy, Fantasy, Kids",amazon
s2636,Movie,Doe,Justin Foia,"Timothy Davis, Tatyana Ali, Mathew St. Patrick, Mira Sorvino, Stacey Oristan, Faithe Herman",2019,16+,99,Suspense,amazon
s2637,Movie,Dodsworth,William Wyler,"Walter Huston, Ruth Chatterton, Paul Lukas",1936,13+,101,"Drama, Romance",amazon
s2639,Movie,Doctor Blood's Coffin,Sidney Furie,"Hazel Court, Ian Hunter",1961,13+,92,"Horror, Science Fiction",amazon
s2640,Movie,DocoBanksy,Dominic Wade,"Kate Brindley, Robbie Conal, Simon Hattenstone, Ivan Massow",2014,18+,59,Documentary,amazon
s2642,Movie,Division III: Football's Finest,Marshall Cook,"Andy Dick, Marshall Cook, Bryan Callen, Will Sasso, Adam Carolla, Sally Kirkland",2011,R,98,Comedy,amazon
s2645,Movie,Dismissed,Benjamin Arfmann,"Dylan Sprouse, Kent Osborne, Randall Park, Chris Bauer, Rae Gray, Alycia Delmore",2017,13+,87,"Drama, Horror, Young Adult Audience",amazon
s2646,Movie,Dishonored Lady,Robert Stevenson,"Hedy Lamarr, Dennis O'Keefe, John Loder, William Lundigan, Morris Carnovsky, Natalie Schafer, Paul Cavanagh, Douglass Dumbrille, Margaret Hamilton, Ransom M. Sherman, Gino Corrado, James Flavin, Nicholas Joy, Reid Kilpatrick, Fred Kohler Jr., Dewey Robinson, Harry Strang, Kam Tong, Archie Twitchell, Robert Williams, Ian Wolfe",1947,ALL,79,Drama,amazon
s2647,Movie,Disco Worms,Thomas Borch Nielse,Jane Lynch,2011,ALL,79,"Comedy, Kids",amazon
s2648,Movie,Disco Godfather,J. Robert Wagoner,"Rudy Ray Moore, Carol Speed, Jimmy Lynch, Jerry Jones, Lady Reed, Hawthorne James",1979,R,98,"Action, Drama",amazon
s2649,Movie,Dirty Pictures,Etienne Sauret,William Fantegrossi,2010,16+,91,Documentary,amazon
s2651,Movie,Dirtbag: The Legend of Fred Beckey,Dave O'Leske,"Fred Beckey, Yvon Chouinard, Conrad Anker, Reinhold Messner, Jim Whittaker, Timothy Egan, Helmy Beckey, Royal Robbins, Ed Viesturs, Tom Hornbein, Norman Dyhrenfurth",2018,16+,95,"Documentary, Special Interest, Sports",amazon
s2656,Movie,Dinosaur Island,Matt Drummond,"Darius Williams, Kate Rasmussen",2014,13+,83,"Adventure, Kids, Science Fiction",amazon
s2658,Movie,Dino Dana The Movie,J.J. Johnson,"Michela Luci, Saara Chaudry, Richie Lawrence, Evan Witten, Trek Buccino, Jason Spevack, Nicola Correia-Damude Amish Patel, Millie Davis",2020,7+,77,Kids,amazon
s2661,Movie,DINNER,Jay Franklyn Jituboh,"Kehinde Bankole, Richard Mofe-Damijo, Enyinna Nwigwe, Adeyemi Okanlawon, Keira Hewatch, Okey Uzoeshi, Iretiola Doyle, Ini Dima Okojie, Labelle Vitien, Charles Inojie, Esther Audu, Chima Precious, Ruby Nwosu",2016,13+,110,"Drama, Romance",amazon
s2663,Movie,Digging to China,Timothy Hutton,"Cathy Moriarty, Evan Rachel Wood, Mary Stuart Masterson, Kevin Bacon",1998,13+,99,"Comedy, Drama",amazon
s2668,Movie,Diani & Devine Meet the Apocalypse,"Etta Devine, Gabriel Diani","Gabriel Diani, Etta Devine, Janet Varney, Jonathan Silverman, Kirsten Vangsness, Armin Shimerman, Barry Bostwick",2016,16+,90,"Comedy, Science Fiction",amazon
s2669,Movie,Diana: The Royal Truth,Jordan Hill,"Paul Burrell, Diana Princess of Wales",2017,7+,61,"Documentary, Special Interest",amazon
s2670,Movie,Diana Vreeland: The Eye Has To Travel,"Lisa Immordino Vreeland, Bent-Jorgen Perlmutt, Frédéric Tcheng","Diana Vreeland, Lauren Bacall, Diana Von Furstenberg, Marisa Berenson, Manolo Blahnik, Anjelica Huston, Carolina Herrera, Calvin Klein, Dick Cavett, Truman Capote",2012,PG-13,86,"Documentary, Special Interest",amazon
s2671,Movie,Diabolique,Jeremiah S. Chechik,"Sharon Stone, Isabelle Adjani, Chazz Palminteri, Kathy Bates",1996,R,107,"Drama, Horror, Suspense",amazon
s2673,Movie,Dhruva,R.S Durai Senthilkumar,"Dhanush, Sneha, Mehreen Pirzada, Naveen Chandra, Naser, Munishkanth, Sathish",2020,ALL,140,"Action, Drama",amazon
s2674,Movie,Dhoom,Sanjay Gadhvi,"John Abraham, Abhishek Bachchan, Uday Chopra, Rimi Sen, Esha Deol, Manoj Joshi",2004,13+,129,"Action, International",amazon
s2675,Movie,Dhadak,Shashank Khaitan,"Janhvi Kapoor, Ishaan Khattar, Ashutosh Rana, Aditya Kumar, Kharaj Mukherjee",2018,13+,137,"Drama, International",amazon
s2677,Movie,Devil's Whisper,Adam Ripp,"Luca Oriel, Alison Fernandez, Tessie Santiago, Rick Ravanello, Marcos Ferraez, Coy Stewart, Jasper Polish",2017,16+,85,"Horror, Suspense",amazon
s2682,Movie,Despite The Falling Snow,Shamim Sarif,"Rebecca Ferguson, Charles Dance, Sam Reid, Antje Traue, Anthony Head, Oliver Jackson-Cohen",2017,PG-13,93,"Drama, Suspense",amazon
s2687,Movie,Decoding Annie Parker,Steven Bernstein,"Helen Hunt, Samantha Morton, Aaron Paul, Rashida Jones",2014,R,100,Drama,amazon
s2688,Movie,"Debra DiGiovanni: Single, Awkward, Female",Manny Rodriguez,Debra DiGiovanni,2011,18+,52,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2690,Movie,Death Ship,Alvin Rakoff,"George Kennedy, Richard Crenna, Sally Ann Howes, Saul Rubinek, Nick Mancuso, Jennifer McKinney, Danny Higham, Kate Reid",1980,R,91,"Horror, Suspense",amazon
s2693,Movie,Dear Zachary: A Letter To A Son About His Father,Kurt Kuenne,"Kurt Kuenne, Andrew Bagby, David Bagby",2008,18+,94,"Documentary, Drama, Suspense",amazon
s2694,Movie,Dear Comrade,Bharat Kamma,"Vijay Deverakonda, Rashmika Mandanna",2019,13+,167,"Action, Drama, Romance",amazon
s2696,Movie,Deadly Vows,Alan Metzger,"Peggy Lipton, Gerald McRaney, Josie Bissett, Venus Terzo",1994,13+,89,"Drama, Suspense",amazon
s2697,Movie,Deadly Companions,Sam Peckinpah,"Maureen O'Hara, Brian Keith, Steve Cochran, Chill Wills, Strother Martin, Will Wright, James O'Hara, Peter O'Crotty, Billy Vaughan, Hank Gobble, Big John Hamilton, Chuck Hayward, Riley Hill, Buck Sharpe, Robert Sheldon",1961,PG-13,100,"Drama, Western",amazon
s2699,Movie,Dead Trigger,"Mike Cuff, Scott Windhauser","Dolph Lundgren, Autumn Reeser, Isaiah Washington",2019,R,92,"Action, Adventure",amazon
s2700,Movie,Dead Man Running,Alex De Rakoff,"Clint Koroan, Fredi Nwaka, Curtis Jackson, Danny Dyer",2009,R,92,"Action, Drama",amazon
s2704,Movie,Dead Birds,Alex Turner,"Henry Thomas, Michael Shannon, Isaiah Washington, Nicki Aycox, Patrick Fugit, Mark Boone Junior",2004,R,91,"Historical, Horror, Western",amazon
s2705,Movie,Dead & Buried,Gary Sherman,"James Farentino, Melody Anderson, Jack Albertson, Lisa Blount, Robert Englund, Lisa Marie, Barry Corbin, Nancy Locke",1981,R,94,Horror,amazon
s2709,Movie,Daydream Believers: The Monkees Story,Neil Fearnly,Aaron Lohr,2000,13+,92,"Action, Arts, Entertainment, and Culture, Drama",amazon
s2710,Movie,Dawn Rider,Terry Miles,"Christian Slater, Jill Hennessey, Donald Sutherland",2012,18+,94,"Action, Drama, Western",amazon
s2711,Movie,David Crowe: Crooked Finger,Steve Wilson,David Crowe,2009,18+,76,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2712,Movie,David Cross: Oh Come On,Lance Bangs,David Cross,2019,18+,70,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2713,Movie,Dassehra,Manish Vatsalya,"Neil Nitin Mukesh, Tina Desai, Manish Vatsalya, Ashwini Kalsekar, Murli Sharma",2018,13+,107,"Action, Drama, International",amazon
s2717,Movie,Darbar (Telugu),A.R. Murugadoss,"Rajinikanth, Nayanthara, Sunil Shetty",2020,13+,158,"Action, Drama, International",amazon
s2718,Movie,Darbar (Tamil),A.R. Murugadoss,"Rajinikanth, Nayanthara, Sunil Shetty",2020,13+,158,"Action, Drama, International",amazon
s2719,Movie,Darbar (Malayalam),A.R. Murugadoss,"Rajinikanth, Nayanthara, Sunil Shetty",2020,13+,158,"Action, Drama, International",amazon
s2720,Movie,Danny Boy,"Terry Morse, Terry O. Morse","Robert Henry, Ralph Lewis, Sybil Merritt, Helen Brown, Walter Sodeling, Ace the Wonder Dog",1946,7+,59,"Drama, Kids",amazon
s2725,Movie,"Daniel Boone, Trail Blazer","Ismael Rodriguez, Albert C. Gannaway, Ismael Rodríguez","Bruce Bennett, Lon Chaney Jr., Faron Young, Kem Dibbs, Damian O'Flynn, Jacqueline Evans, Nancy Rodman, Freddy Fernández, Carol Kelly, Eduardo Noriega, Fred Kohler Jr., Gordon Mills, Claude Brook, Joe Ainley, Lee Morgan",1956,PG,84,"Drama, Western",amazon
s2727,Movie,Dangerous Obsession,Chris L. Griffin,"Janet Williams, Jay Deep, Simeon Henderson, Jami Travis, Shanara Fornett",2014,16+,78,Suspense,amazon
s2728,Movie,Danger Street,Lew Landers,"Jane Withers, Robert Lowery, Bill Edwards, Elaine Riley, Lyle Talbot",1947,PG,65,"Drama, Suspense",amazon
s2730,Movie,Dancing Pirate,Lloyd Corrigan,"Charles Collins, Frank Morgan, Steffi Duna, Luis Alberni, Jack LaRue, Victor Varconi, Rita Hayworth, Pat Ryan (Nixon)",1936,13+,85,"Arts, Entertainment, and Culture, Comedy",amazon
s2731,Movie,"Dancer, Texas",Tim McCanlies,"Breckin Meyer, Peter Facinelli, Eddie Mills, Ethan Embry, Ashley Johnson, Patricia Wettig, Michael O'Neill, Eddie Jones, Alexandra Holden, Keith Szarabajka, Shawn Weatherly",1998,PG,97,"Comedy, Drama",amazon
s2734,Movie,Dan Levy: Lion,Samuel Brownfield,Dan Levy,2016,18+,61,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2737,Movie,Dakota,Joseph Kane,"John Wayne, Vera Ralston, Walter Brennan, Ward Bond, Mike Mazurki",1945,13+,82,"Action, Western",amazon
s2738,Movie,D.L. Hughley: Reset,Jay Karas,D.L. Hughley,2012,18+,58,"Arts, Entertainment, and Culture",amazon
s2744,Movie,Curley (1947),Bernard Carr,"Larry Olsen, Frances Rafferty, Eilene Janssen, Walter Abel",1947,PG,52,Comedy,amazon
s2748,Movie,Cul-De-Sac,Roman Polanski,"Donald Pleasence, Francoise Dorleac",1966,13+,100,Drama,amazon
s2754,Movie,Cruel Summer,"Phillip Escott, Craig Newman","Richard Pawulski, Danny Miller, Sabrina Dickens, Reece Douglas, Natalie Martins, Grace Dixon",2018,13+,80,"Drama, Horror, Suspense",amazon
s2756,Movie,Crooked House,Damon Thomas,"Mark Gatiss, Lee Ingleby, Derren Brown, Jean Marsh, Daniela Denby-Ashe",2008,16+,90,"Drama, Historical, Suspense",amazon
s2759,Movie,Crips and Bloods: Made in America,Stacy Peralta,"Jim Brown, Forest Whitaker",2008,16+,94,Documentary,amazon
s2760,Movie,Criminally Insane,Nick Millard,Priscilla Alden,2007,18+,62,Drama,amazon
s2762,Movie,Crime Insiders,"Frédéric Schoendoerffer, Yann Brion","Benoît Magimel, Béatrice Dallle, Tomer Sisley, Philippe Caubère",2007,18+,103,"Action, Suspense",amazon
s2765,Movie,Creative Control,Benjamin Dickinson,"Benjamin Dickinson, Nora Zehetner, Dan Gill, Alexia Rasmussen, Reggie Watts, Paul Manza, Gavin Mcinnes, Himanshu “Heems"" Suri, Jake Lodwick",2016,R,97,"Drama, Science Fiction",amazon
s2767,Movie,Crazy for Christmas,Eleanore Lindo,"Andrea Roth, Howard Hesseman",2005,7+,89,"Comedy, Drama",amazon
s2768,Movie,Crazy,Rick Bieber,"Waylon Payne, Ali Larter, Lane Garrison",2020,R,107,Drama,amazon
s2769,Movie,Craig Shoemaker: Daditude,Manny Rodriguez,Craig Shoemaker,2012,18+,82,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2771,Movie,Crack in The Floor,"Sean Stanek, Corbin Timbrook","Mario Lopez, Garey Busey, Bo Hopkins, Tracy Scroggins",2001,R,90,Horror,amazon
s2772,Movie,Cowboy,Delmer Daves,"Glenn Ford, Jack Lemmon, Anna Kashfi, Brian Donlevy, Dick York, Víctor Manuel Mendoza, Richard Jaeckel, Strother Martin, James Westerfield, Frank DeKova",1958,13+,92,"Action, Western",amazon
s2773,Movie,Courageous Love,Daniel Knudsen,"Tim Kaiser, Holly Houk, Jessica Koloian, Kristina Kaylen, Patricia Mauceri, Jared Withrow",2017,13+,100,Drama,amazon
s2774,Movie,Courageous Avenger,Robert N. Bradbury,"Johnny Mack Brown, Helen Ericson, Warner Richmond, Eddie Parker, Ed Cassidy, Frank Ball",1935,13+,58,Western,amazon
s2781,Movie,Cosmos,"Elliot Weaver, Zander Weaver","Tom England, Arjun Singh Panam, Joshua Ford, Ben Vardy",2019,13+,129,"Action, Science Fiction",amazon
s2784,Movie,Corsair,Roland West,"Chester Morris, Thelma Todd, Fred Kohler, Ned Sparks, Emmett Corrigan, William Austin",1931,ALL,73,"Action, Drama, Suspense",amazon
s2785,Movie,Corrie ten Boom: A Faith Undefeated,Robert Fernandez,Pam Rosewell Moore,2013,13+,58,"Documentary, Special Interest",amazon
s2786,Movie,Corporate,Nicolas Silhol,"Céline Sallette, Lambert Wilson, Stéphane De Groodt, Violaine Fumeau, Alice de Lencquesaing",2017,13+,95,"Drama, Suspense",amazon
s2789,Movie,Coolie No. 1,David Dhawan,"Varun Dhawan, Sara Ali Khan, Paresh Rawal, Javed Jaffery, Rajpal Yadav, Sahil Vaid, Johny Lever, Shikha Talsania, Vikas Verma, Anil Dhawan, Manoj Joshi, Bharti Achrekar",2020,13+,135,"Comedy, Drama",amazon
s2790,Movie,Cool World,Ralph Bakshi,"Kim Basinger, Gabriel Byrne, Brad Pitt, Michele Abrams",1992,PG-13,102,"Action, Animation, Fantasy",amazon
s2791,Movie,Convention Girl,Luther Reed,"Shemp Howard, Rose Hobart, Weldon Heyburn, Herbert Rawlinson, Nell O'Day",1935,13+,68,Drama,amazon
s2792,Movie,Contradiction: A Question Of Faith,Jeremiah Camara,"Jeremiah Camara, Lawrence Krauss, Greydon Square, Martin Luther King III, Marissa Langseth, Lonnie Plaxico, David Orenstein, R. Drew Smith, Ayanna Watson, Dan Barker, Anthony David, Norm Allen, Mandisa Thomas",2015,PG-13,90,"Documentary, Faith and Spirituality",amazon
s2796,Movie,CONFLICTED,"AK.REED FILMS (Amire K Reed), DUECE KING","Benny the Butcher, Adiyon Dashalon, Duece King, Nakia Griffith",2021,18+,131,Drama,amazon
s2801,Movie,Coming Out,Alden Peters,Alden Peters,2016,18+,72,"Documentary, LGBTQ",amazon
s2802,Movie,Coming Of Age,Gary Crenshaw,"Gary Crenshaw, Lionel Culpepper, Derrell Cleveland, Denzell Manning, Brittney Lipsey, Gabriella Lee, Guy Bailey, James Woods, Antonio Dorsey",2020,18+,95,Action,amazon
s2805,Movie,Come On Rangers,Joe Kane,"Roy Rogers, Lynne Roberts, Raymond Hatton, J. Farrell MacDonald, Purnell Pratt",1938,13+,54,Western,amazon
s2806,Movie,Come and Get It,"Howard Hawks, William Wyler, Richard Rosson","Edward Arnold, Joel McCrea, Frances Farmer",1936,13+,100,"Drama, Romance",amazon
s2809,Movie,Colin Quinn: Unconstitutional,Jay Chapman,Colin Quinn,2015,18+,56,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2810,Movie,Coldplay: A Head Full Of Dreams,Mat Whitecross,"Guy Berryman, Jonny Buckland, Will Champion, Chris Martin",2018,PG-13,105,"Documentary, Music Videos and Concerts",amazon
s2812,Movie,Coherence,James Ward Byrkit,"Emily Baldoni, Maury Sterling, Nicholas Brendon",2014,R,88,"Drama, Horror, Science Fiction",amazon
s2814,Movie,Code Of The Red Man,Edward Finney,"Ted Adams, Chief Thurndercloud, Rick Vallin, Dave O'Brien, Sally Cairns",1942,18+,66,Western,amazon
s2817,Movie,Cloudburst,Thom Fitzgerald,"Olympia Dukakis, Brenda Fricker, Ryan Doucette",2013,18+,93,"Comedy, LGBTQ, Romance",amazon
s2819,Movie,Clockwork Orange County,Jonathan W.C. Mills,"Rikk Agnew, Tony Alva, Rodney Bingenheimer",2012,16+,74,"Documentary, Special Interest",amazon
s2820,Movie,Clip: Lego Batman Gameplay,Pusic Entertainment,"Batman, Wonder Woman, Spider-man, Superman, Captain America, Iron Man",2017,ALL,4,"Kids, Sports",amazon
s2828,Movie,Claudia Oshry: Disgraced Queen,Brian Volk-Weiss,Claudia Oshry,2020,18+,72,"Arts, Entertainment, and Culture, Comedy, Young Adult Audience",amazon
s2833,Movie,Classic Baby Songs by Little Baby Bum,Cannis Holder,"Grace Tamayo, Erin Webbs",2019,ALL,35,Kids,amazon
s2834,Movie,Clan of the White Lotus,Lo Lieh,"Liu Chia-hui, Hui Ying-hung, Lo Lieh",1980,16+,90,"Action, Drama",amazon
s2837,Movie,Citizen K,Alex Gibney,Mikhail Khodorkovsky,2020,18+,126,Documentary,amazon
s2838,Movie,Circumstances 2,"Ramon Sloan, Beasy Jones","Kenyatta DeEtt, Jamal ""Gravy"" Woolard, Ciera Angelia, Demaris Harvey, Kristin Clarke, David Bianco, London Johnson, Tony Lee, Gratz, Brenae Clarke, Frank Brandon, Steve Piper",2020,18+,79,"Action, Drama, Suspense",amazon
s2839,Movie,Cider with Rosie,Philippa Lowthorpe,"Timothy Spall, Samantha Morton, Georgie Smith, Teddie-Rose Malleson-Allen, Dylan Turland, Georgia Brinkworth, Emma Curtis, Bebe Cave, Shola Adewusi, Matthew Steer, Annette Crosbie, June Whitfield, Billy Howle, Sarah Sweeney, Isabella Polkinghorne, Libby Easton, Maya Gerber, Archie Cox, Ruby Ashbourne Serkis, Jack Harris, Finn Bennett, Jessica Hynes, Ines De Clercq, Bob Goody, Anthony Cozens, Ian Drysdale, Jake Hayward, James Inkling, Rafaella Hutchinson",2015,13+,89,Drama,amazon
s2844,Movie,Christmas in Mississippi,Emily Moss Wilson,"Jana Kramer, Wes Brown, Faith Ford",2017,7+,93,"Drama, Romance",amazon
s2846,Movie,Christmas Coupon,Daniel Knudsen,"Courtney Matthews, Aaron Noble, Robert Laenen",2019,7+,93,Comedy,amazon
s2847,Movie,Christmas Carols With Elly And Eva,HooplaKidz,"Elly, Eva",2019,ALL,22,"Animation, Kids",amazon
s2848,Movie,Christine Jorgensen Story,Irving Rapper,"John Hansen, Quinn Redeker",1970,R,89,Drama,amazon
s2849,Movie,Christian Finnegan: The Fun Part,Jay Chapman,Christian Finnegan,2014,18+,61,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2855,Movie,Chris Claremont's X-Men,Patrick Meaney,"Chris Claremont, Jason Aaron, Art Adams, Lon Brown",2018,7+,71,Documentary,amazon
s2856,Movie,Choricha Mamla,Priyadarshan Jadhav,"Jitendra Joshi, Amruta Khanvilkar, Aniket Vishwasrao, Kshitee Jog, Hemant Dhome, Kirti Pendharkar",2020,13+,132,Comedy,amazon
s2858,Movie,Chocolate City,Jean-Claude La Marre,"Robert Ri'chard, Tyson Beckford, Deray Davis, Imani Hakim, Darrin Dewitt Henson",2015,R,91,Drama,amazon
s2859,Movie,Chitralahari,Kishore Tirumala,"Sai Dharam Tej, Kalyani Priyadarshin, Nivetha Pethuraj",2019,ALL,119,"Drama, International",amazon
s2860,Movie,Chisholm '72: Unbought & Unbossed,Shola Lynch,"Shirley Chisholm, Ronald V. Dellums, Barbara Lee",2004,13+,76,Documentary,amazon
s2863,Movie,Children of the Corn,Fritz Kiersch,"Peter Horton, Linda Hamilton",1984,R,92,Horror,amazon
s2866,Movie,Chikati Gadilo Chithakotudu,Santosh P Jayakumar,"Arun Adith, Hemanth, Nikki Tamboli, Bhagyashree Mote",2019,18+,107,"Comedy, International",amazon
s2867,Movie,Chicken People,Nicole Lucas Haimes,"Brian Caraker, Brian Knox, Shari McCollough",2016,13+,83,"Documentary, Special Interest",amazon
s2868,Movie,Chick Fight,Paul Leyden,"Malin Akerman, Bella Thorne, Alec Baldwin, Dulcé Sloan, Kevin Connolly, Fortune Feimster, Kevin Nash",2020,R,97,"Comedy, Drama",amazon
s2869,Movie,Chiara Ferragni: Unposted [English Subbed],Elisa Amoruso,Chiara Ferragni,2019,16+,88,Documentary,amazon
s2870,Movie,Chiara Ferragni: Unposted (4K UHD) - [English Dubbed],Elisa Amoruso,Chiara Ferragni,2019,G,89,Documentary,amazon
s2872,Movie,Chi-Town,Nick Budabin,Keifer Sykes,2019,13+,80,"Documentary, Special Interest, Sports",amazon
s2873,Movie,Chhalaang,Hansal Mehta,"Rajkummar Rao, Nushrratt Bharuchaa",2020,13+,136,"Comedy, Drama",amazon
s2874,Movie,Cheers of the Crowd,Vin Moore,"Russell Hopton, Irene Ware, Harry Holman, Bradley Page, John Quillan, Wade Boteler, Betty Blythe",1935,13+,62,"Comedy, Suspense",amazon
s2875,Movie,Chee & T,Tanuj Chopra,"Dominic Rains, Sunkrish Bala, Asif Ali",2018,18+,79,"Action, Comedy, Special Interest",amazon
s2876,Movie,Cheaper 2 Keep Her,Marvin Hayes,"Courtney McGriff, Kenyon Glover, Jasmine Leyva, Kristen Hurt, Barry Brewer",2021,18+,103,"Comedy, Drama, Romance",amazon
s2877,Movie,Chavela,"Catherine Gund, Daresha Kyi","Chavela Vargas, Pedro Almodóvar, Elena Benarroch, Miguel Bosé",2017,18+,93,"Documentary, LGBTQ",amazon
s2880,Movie,Chasing Happiness,John Lloyd Taylor,"Nick Jonas, Joe Jonas, Kevin Jonas",2019,16+,97,Documentary,amazon
s2881,Movie,Chasers,Dennis Hopper,"Tom Berenger, William McNamara, Erika Eleniak, Crispin Glover",1994,R,101,"Action, Comedy, Drama",amazon
s2885,Movie,Change in the Air,Dianne Dreyer,"Rachel Brosnahan, Olympia Dukakis, Mary Beth Hurt, Macy Gray, Aidan Quinn, M. Emmet Walsh",2018,PG,94,Drama,amazon
s2886,Movie,Champ Against Champ,Godfrey Ho,Dragon Lee,2007,R,88,Action,amazon
s2899,Movie,Catch-22,Mike Nichols,"Alan Arkin, Art Garfunkel, Bob Newhart, Anthony Perkins, Martin Sheen, Jon Voight",1970,R,122,"Action, Comedy, Military and War",amazon
s2900,Movie,Catch Hell,Ryan Phillippe,"Ryan Phillippe, Ian Barford, Stephen Louis Grush",2014,18+,97,"Action, Drama, Suspense",amazon
s2902,Movie,Casey's Shadow,Martin Ritt,"Walter Matthau, Alexis Smith, Robert Webber, Murray Hamilton, Andrew Rubin, Steve Burns, Michael Hershewe, Whit Bissell",1978,13+,116,"Action, Drama",amazon
s2903,Movie,Caryl of the Mountains,Bernard B. Ray,"Rin-Tin-Tin Jr., Ralph Bushman, Lois Wilde, Josef Swickard, Earl Dwire",1936,ALL,59,Drama,amazon
s2904,Movie,Cartoon Classics - Vol. 2: 25 Favorite Cartoons - 3 Hours,Max Fleischer,"Bugs Bunny, Daffy Duck, Elmer Fudd, Porky Pig, Casper the Friendly Ghost, Popeye the Sailor Man, Betty Boop, Little Audrey, Little Lulu, Felix the Cat, Superman",2017,13+,183,Animation,amazon
s2905,Movie,Carriers,"Alex Pastor, David Pastor","Lou Taylor Pucci, Chris Pine, Piper Perabo, Christopher Meloni, Emily Van Camp",2009,PG-13,85,Drama,amazon
s2907,Movie,Carolina Skeletons,John Erman,"Louis Gossett Jr., Bruce Dern, Melissa Leo, Bill Cobbs, Richard Jenkins, Paul Roebling, Henderson Forsythe, Clifton James, Kenn Michael, G.D. Spradlin",1991,R,90,"Action, Drama",amazon
s2908,Movie,Carolina Low,Nick Searcy,"Sean Bridgers, Christopher Berry, Nick Searcy, Sonny Shroyer",2020,16+,83,"Action, Drama, Western",amazon
s2916,Movie,Captured in Chinatown,Elmer Clifton,"Marion Shilling, Charles Delaney, Philo McCullough, Robert Ellis, Robert Walker, Tarzan The Wonder Dog",1935,13+,53,"Action, Suspense",amazon
s2917,Movie,Captain Scarlett,Thomas Carr,"Richard Greene, Leonora Amar, Isabel Del Puerto, Nedrick Young, Manuel Fabregas",1953,13+,78,"Adventure, Drama",amazon
s2918,Movie,Captain Sabertooth,"Lisa Marie Gamlem, John Andreas Andersen","Tuva Novotny, Jon Øigarden, Nils Jørgen Kaalstad, Pia Tjelta",2014,13+,96,"Action, Comedy",amazon
s2919,Movie,Captain Calamity,John Reinhardt,"Marian Nixon, George Houston, Vince Barnett, Juan Torena, Movita, Crane Wilbur, George J. Lewis, Roy D'Arcy, Margaret Irving, Barry Norton, Louis Natheaux, Lloyd Ingraham, Alberto Gandero, Harold Howard, Charles Moyer, Gordon Jones, Maria Kalamo",1936,PG,74,Action,amazon
s2921,Movie,Candy,Nahala Johnson,"Sheneka Adams, Gina Caliste, Kendrick Smith, Jessica Kylie, Anthony Johnson, Bun B, Scarface",2017,18+,76,"Action, Drama",amazon
s2923,Movie,Can't Stand Losing You: Surviving The Police,"Andy Grieve, Lauren Lazin","Andy Summers, Sting, Stewart Copeland",2015,13+,83,Special Interest,amazon
s2926,Movie,Cameron Esposito: Marriage Material,Bobcat Goldthwait,Cameron Esposito,2016,18+,71,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon
s2930,Movie,Call Her Ganda,PJ Raval,"Naomi Fontanos, Meredith Talusan, Virginia Lacsa Suarez, Julita Laude",2018,16+,97,"Documentary, LGBTQ, Special Interest",amazon
s2934,Movie,Cafe Society,Woody Allen,"Jeannie Berlin, Steve Carell, Jesse Eisenberg, Blake Lively, Parker Posey, Kristen Stewart, Corey Stoll, Ken Stott",2016,PG-13,96,"Comedy, Drama",amazon
s2935,Movie,Cabin 28,Andrew Jones,"Lee Bane, Terri Dwyer, Brendee Green, Sean Rhys-James",2017,16+,84,"Horror, Suspense",amazon
s2936,Movie,C.H.U.D.,Douglas Cheek,"Daniel Stern, Kim Greist",1984,R,97,"Fantasy, Horror, Science Fiction",amazon
s2937,Movie,C.C. & Company,Seymour Robbie,"Joe Namath, Ann-Margret, William Smith, Jennifer Billingsley, Mike Battle, Greg Mullavy, Teda Bracci, Don Chastain, Sid Haig, Bruce Glover, Kiva Kelly, Jacquie Rohr, Robert Keyworth, Alan Pappe, Ned Wertimer, Bill Baldwin, Shirley Eder, John Wasserman, Bonnie Emerson, Paula Warner, Wayne Cochran, Tedd King, Gary Littlejohn, Frank Noel, Wayne Cochran and the C.C. Ryders, Duncan Inches",1970,R,95,"Action, Comedy, Drama",amazon
s2938,Movie,C U Soon (4K UHD),Mahesh Narayan,"Fahadh Faasil, Darshana Rajendran, Roshan Mathew, Saiju Kurup, Mala Parvathy",2020,16+,98,"Drama, Suspense",amazon
s2939,Movie,C U Soon,Mahesh Narayan,"Fahadh Faasil, Darshana Rajendran, Roshan Mathew, Saiju Kurup, Mala Parvathy",2020,16+,98,"Drama, Suspense",amazon
s2943,Movie,Bulldog Drummond,F. Richard Jones,"Ronald Colman, Claud Allister, Lawrence Grant",1929,7+,90,"Drama, Suspense",amazon
s2950,Movie,Buckskin Frontier,Leslie Selander,"Richard Dix, Jane Wyatt, Lee J. Cobb, Victor Jory, George Reeves",1943,13+,106,Western,amazon
