show_id,plataforma,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,codireccion
s4730,amazon,Rogelio A. González,,,,,,,,,,,,,,,,,0
s4731,amazon,Kristy de Garis, Timothy Jolley,,,,,,,,,,,,,,,,1
s4732,amazon,Priyadarshan,,,,,,,,,,,,,,,,,0
s4733,amazon,Michal Otlowski,,,,,,,,,,,,,,,,,0
s4734,amazon,Brad Martin,,,,,,,,,,,,,,,,,0
s4735,amazon,Frank Longo,,,,,,,,,,,,,,,,,0
s4737,amazon,Thomas Bezucha,,,,,,,,,,,,,,,,,0
s4738,amazon,Tim Reis,,,,,,,,,,,,,,,,,0
s4739,amazon,Brett Piper,,,,,,,,,,,,,,,,,0
s4740,amazon,Palani,,,,,,,,,,,,,,,,,0
s4741,amazon,Kathi Selvakumar,,,,,,,,,,,,,,,,,0
s4742,amazon,Percy Adlon,,,,,,,,,,,,,,,,,0
s4743,amazon,Tara Moore,,,,,,,,,,,,,,,,,0
s4744,amazon,Tay Garnett,,,,,,,,,,,,,,,,,0
s4745,amazon,Rasu Ranjith,,,,,,,,,,,,,,,,,0
s4746,amazon,Werner Herzog,,,,,,,,,,,,,,,,,0
s4747,amazon,Robert L. Parker III,,,,,,,,,,,,,,,,,0
s4748,amazon,Don Siegel,,,,,,,,,,,,,,,,,0
s4749,amazon,Jonathan Demme,,,,,,,,,,,,,,,,,0
s4750,amazon,Irvin Kershner,,,,,,,,,,,,,,,,,0
s4752,amazon,John English,,,,,,,,,,,,,,,,,0
s4753,amazon,Alex Bourne, Troy Dennison, Rebecca Harris-Smith, David Hastings, Kaushy Patel,,,,,,,,,,,,,1
s4754,amazon,Archie Mayo,,,,,,,,,,,,,,,,,0
s4755,amazon,Elliott Nugent,,,,,,,,,,,,,,,,,0
s4756,amazon,Mike Gutridge,,,,,,,,,,,,,,,,,0
s4757,amazon,Frank McDonald,,,,,,,,,,,,,,,,,0
s4758,amazon,Karlton T. Clay,,,,,,,,,,,,,,,,,0
s4759,amazon,Emmanuvel N K,,,,,,,,,,,,,,,,,0
s4760,amazon,Percy Adlon,,,,,,,,,,,,,,,,,0
s4761,amazon,Bronwen Hughes,,,,,,,,,,,,,,,,,0
s4762,amazon,Werner Herzog,,,,,,,,,,,,,,,,,0
s4763,amazon,Percy Adlon,,,,,,,,,,,,,,,,,0
s4764,amazon,Tyeisha Downer,,,,,,,,,,,,,,,,,0
s4765,amazon,Percy Adlon,,,,,,,,,,,,,,,,,0
s4766,amazon,Bryan G. Thompson,,,,,,,,,,,,,,,,,0
s4768,amazon,John English,,,,,,,,,,,,,,,,,0
s4769,amazon,John English,,,,,,,,,,,,,,,,,0
s4771,amazon,William D. Wittliff,,,,,,,,,,,,,,,,,0
s4772,amazon,David Haycox, Mardy South,,,,,,,,,,,,,,,,1
s4773,amazon,Chris Seaver,,,,,,,,,,,,,,,,,0
s4775,amazon,Greg Galloway,,,,,,,,,,,,,,,,,0
s4776,amazon,Eric Weston,,,,,,,,,,,,,,,,,0
s4777,amazon,John English,,,,,,,,,,,,,,,,,0
s4778,amazon,Mark Polonia,,,,,,,,,,,,,,,,,0
s4781,amazon,Joshua Logan, Arthur Ripley, George Cukor,,,,,,,,,,,,,,,1
s4782,amazon,Kalyaan,,,,,,,,,,,,,,,,,0
s4783,amazon,Brian Averill,,,,,,,,,,,,,,,,,0
s4785,amazon,Percy Adlon,,,,,,,,,,,,,,,,,0
s4786,amazon,Tay Garnett,,,,,,,,,,,,,,,,,0
s4787,amazon,Amos Kollek,,,,,,,,,,,,,,,,,0
s4788,amazon,George Pavlou,,,,,,,,,,,,,,,,,0
s4789,amazon,Sidney Lumet,,,,,,,,,,,,,,,,,0
s4791,amazon,Rodio Nahapetov,,,,,,,,,,,,,,,,,0
s4792,amazon,William Dieterle,,,,,,,,,,,,,,,,,0
s4793,amazon,Jill Rae Zurborg,,,,,,,,,,,,,,,,,0
s4794,amazon,Alan Parker,,,,,,,,,,,,,,,,,0
s4795,amazon,Eva Gardos,,,,,,,,,,,,,,,,,0
s4796,amazon,Caspar Seale Jones,,,,,,,,,,,,,,,,,0
s4797,amazon,Joachim Lafosse,,,,,,,,,,,,,,,,,0
s4799,amazon,Ricky Kennedy,,,,,,,,,,,,,,,,,0
s4800,amazon,Zak Penn,,,,,,,,,,,,,,,,,0
s4801,amazon,Mahesh Kothare,,,,,,,,,,,,,,,,,0
s4802,amazon,Arnaud Bouron, Antoon Krings,,,,,,,,,,,,,,,,1
s4804,amazon,Navaniat Singh,,,,,,,,,,,,,,,,,0
s4805,amazon,Whit Stillman,,,,,,,,,,,,,,,,,0
s4806,amazon,Trevor Nunn,,,,,,,,,,,,,,,,,0
s4807,amazon,Christopher Johnson,,,,,,,,,,,,,,,,,0
s4809,amazon,Geoff Murphy,,,,,,,,,,,,,,,,,0
s4810,amazon,Sean S. Cunningham,,,,,,,,,,,,,,,,,0
s4811,amazon,Suri Krishnamma,,,,,,,,,,,,,,,,,0
s4812,amazon,Gary Wang,,,,,,,,,,,,,,,,,0
s4813,amazon,Matt Villines, Oz Rodriguez,,,,,,,,,,,,,,,,1
s4814,amazon,Sachin Pilgaonkar,,,,,,,,,,,,,,,,,0
s4815,amazon,Steven T. Shippy,,,,,,,,,,,,,,,,,0
s4816,amazon,Scott Jeffrey, Rebecca J Matthews,,,,,,,,,,,,,,,,1
s4817,amazon,Ravin Gandhi,,,,,,,,,,,,,,,,,0
s4818,amazon,Meer,,,,,,,,,,,,,,,,,0
s4819,amazon,Peter Weir,,,,,,,,,,,,,,,,,0
s4820,amazon,Christian E Igbinovia,,,,,,,,,,,,,,,,,0
s4821,amazon,Richard Whorf,,,,,,,,,,,,,,,,,0
s4822,amazon,Michael Brandt,,,,,,,,,,,,,,,,,0
s4824,amazon,Storm Saulter,,,,,,,,,,,,,,,,,0
s4826,amazon,Scott Montoya,,,,,,,,,,,,,,,,,0
s4828,amazon,Tristan Dubois,,,,,,,,,,,,,,,,,0
s4829,amazon,Balaji Sanala,,,,,,,,,,,,,,,,,0
s4831,amazon,Nathan Willard,,,,,,,,,,,,,,,,,0
s4833,amazon,Guy Vasilovich,,,,,,,,,,,,,,,,,0
s4835,amazon,Philippe Gagnon,,,,,,,,,,,,,,,,,0
s4839,amazon,P. Vasu,,,,,,,,,,,,,,,,,0
s4840,amazon,R. Sundarrajan,,,,,,,,,,,,,,,,,0
s4841,amazon,Claude Berri,,,,,,,,,,,,,,,,,0
s4842,amazon,Hiro Murai,,,,,,,,,,,,,,,,,0
s4843,amazon,Gray Hofmeyr,,,,,,,,,,,,,,,,,0
s4844,amazon,Peter Marcy,,,,,,,,,,,,,,,,,0
s4845,amazon,Tamara Rothschild,,,,,,,,,,,,,,,,,0
s4848,amazon,Michael Gornick,,,,,,,,,,,,,,,,,0
s4849,amazon,Francisco Marcano,,,,,,,,,,,,,,,,,0
s4852,amazon,Anu Valia, Sonejuhi Sinha, Brian Shoaf, Sayeeda Moreno, James Sweeney, Chloe Sarbib,,,,,,,,,,,,1
s4853,amazon,Vinay Laad,,,,,,,,,,,,,,,,,0
s4854,amazon,Andrea Thornton, Richard Topping,,,,,,,,,,,,,,,,1
s4855,amazon,Joshua Land,,,,,,,,,,,,,,,,,0
s4856,amazon,Joey Soloway,,,,,,,,,,,,,,,,,0
s4857,amazon,Minh Duc Nguyen,,,,,,,,,,,,,,,,,0
s4858,amazon,Victor Frad,,,,,,,,,,,,,,,,,0
s4859,amazon,Eitan Anner,,,,,,,,,,,,,,,,,0
s4861,amazon,Hani Bay,,,,,,,,,,,,,,,,,0
s4862,amazon,Mark Knight,,,,,,,,,,,,,,,,,0
s4863,amazon,Peter Bogdanovich,,,,,,,,,,,,,,,,,0
s4864,amazon,Bisong Taiwo,,,,,,,,,,,,,,,,,0
s4865,amazon,Roberto Rodríguez,,,,,,,,,,,,,,,,,0
s4866,amazon,Lucky McKee,,,,,,,,,,,,,,,,,0
s4867,amazon,Ernest Morris,,,,,,,,,,,,,,,,,0
s4868,amazon,Tony Vidal,,,,,,,,,,,,,,,,,0
s4869,amazon,Sandra N. Farrell,,,,,,,,,,,,,,,,,0
s4871,amazon,Jon Keeyes,,,,,,,,,,,,,,,,,0
s4872,amazon,Miguel Courtois,,,,,,,,,,,,,,,,,0
s4873,amazon,Aabid Bhushan,,,,,,,,,,,,,,,,,0
s4874,amazon,Laïla Marrakchi,,,,,,,,,,,,,,,,,0
s4875,amazon,Eduard Bordukov,,,,,,,,,,,,,,,,,0
s4876,amazon,Gowtham Namasivayam,,,,,,,,,,,,,,,,,0
s4877,amazon,McKenzie Woodward,,,,,,,,,,,,,,,,,0
s4878,amazon,Saandeep Patel,,,,,,,,,,,,,,,,,0
s4879,amazon,Gerardo Gabaldón,,,,,,,,,,,,,,,,,0
s4880,amazon,Avtar Singh,,,,,,,,,,,,,,,,,0
s4881,amazon,Michael Andres,,,,,,,,,,,,,,,,,0
s4882,amazon,Julio Bracho,,,,,,,,,,,,,,,,,0
s4883,amazon,Bora Dagtekin,,,,,,,,,,,,,,,,,0
s4885,amazon,Sally Field,,,,,,,,,,,,,,,,,0
s4886,amazon,Shannon Jones,,,,,,,,,,,,,,,,,0
s4887,amazon,Gregory Hatanaka,,,,,,,,,,,,,,,,,0
s4888,amazon,Nguyen Nguyen,,,,,,,,,,,,,,,,,0
s4891,amazon,Cris D’amato,,,,,,,,,,,,,,,,,0
s4892,amazon,Chris Paine,,,,,,,,,,,,,,,,,0
s4893,amazon,Higuchinsky,,,,,,,,,,,,,,,,,0
s4894,amazon,Rob Hardy,,,,,,,,,,,,,,,,,0
s4895,amazon,Felipe Bretas,,,,,,,,,,,,,,,,,0
s4896,amazon,John Polson,,,,,,,,,,,,,,,,,0
s4897,amazon,R.G. Springsteen,,,,,,,,,,,,,,,,,0
s4898,amazon,Valentina Esposito,,,,,,,,,,,,,,,,,0
s4899,amazon,Rainer Fromm,,,,,,,,,,,,,,,,,0
s4901,amazon,Avai d'Amico,,,,,,,,,,,,,,,,,0
s4902,amazon,Daniel Boyd,,,,,,,,,,,,,,,,,0
s4903,amazon,George Sidney,,,,,,,,,,,,,,,,,0
s4904,amazon,Lindsay Shonteff,,,,,,,,,,,,,,,,,0
s4905,amazon,VIPUL THIRUVAIPATI,,,,,,,,,,,,,,,,,0
s4906,amazon,Richard Dunlap,,,,,,,,,,,,,,,,,0
s4907,amazon,Mark Sobel,,,,,,,,,,,,,,,,,0
s4912,amazon,Kevin Shulman,,,,,,,,,,,,,,,,,0
s4913,amazon,Matthew Whiteman,,,,,,,,,,,,,,,,,0
s4914,amazon,Chris Lee,,,,,,,,,,,,,,,,,0
s4915,amazon,Steve Dayton,,,,,,,,,,,,,,,,,0
s4916,amazon,Neshu Saluja,,,,,,,,,,,,,,,,,0
s4917,amazon,Max Lewkowicz,,,,,,,,,,,,,,,,,0
s4918,amazon,Gunter H. Sanderson,,,,,,,,,,,,,,,,,0
s4919,amazon,Arthur Merkulov,,,,,,,,,,,,,,,,,0
s4921,amazon,Dr.Harnadh policherla,,,,,,,,,,,,,,,,,0
s4922,amazon,Jens Östberg,,,,,,,,,,,,,,,,,0
s4923,amazon,Les Mahoney,,,,,,,,,,,,,,,,,0
s4927,amazon,Enrique Gato,,,,,,,,,,,,,,,,,0
s4928,amazon,Siddharth Anand,,,,,,,,,,,,,,,,,0
s4929,amazon,Hazel Simpson,,,,,,,,,,,,,,,,,0
s4930,amazon,Suku Purvaj,,,,,,,,,,,,,,,,,0
s4931,amazon,Agustin Castañeda,,,,,,,,,,,,,,,,,0
s4934,amazon,Tony Charmoli,,,,,,,,,,,,,,,,,0
s4935,amazon,Tony Charmoli,,,,,,,,,,,,,,,,,0
s4936,amazon,John Moffit,,,,,,,,,,,,,,,,,0
s4937,amazon,Tony Charmoli,,,,,,,,,,,,,,,,,0
s4938,amazon,David Stern, Rene Reyes, Shane Rosamonda,,,,,,,,,,,,,,,1
s4939,amazon,Tony Charmoli,,,,,,,,,,,,,,,,,0
s4940,amazon,Bob Henry,,,,,,,,,,,,,,,,,0
s4941,amazon,S. A. Chandrasekhar,,,,,,,,,,,,,,,,,0
s4942,amazon,Olya Zueva,,,,,,,,,,,,,,,,,0
s4943,amazon,Ch. Prabhakar,,,,,,,,,,,,,,,,,0
s4944,amazon,Tracy Nichole Cring, Jon Russell Cring,,,,,,,,,,,,,,,,1
s4945,amazon,Michael Shaun Patterson,,,,,,,,,,,,,,,,,0
s4946,amazon,Dhyanesh Bhalekar,,,,,,,,,,,,,,,,,0
s4947,amazon,Benn Flore,,,,,,,,,,,,,,,,,0
s4949,amazon,Rajesh Kannaparthi,,,,,,,,,,,,,,,,,0
s4950,amazon,Arthur Merkulov, Nikita Yurov, Vladimir Gerasimov,,,,,,,,,,,,,,,1
s4951,amazon,K.B. Tilak,,,,,,,,,,,,,,,,,0
s4952,amazon,RK SANTOSH,,,,,,,,,,,,,,,,,0
s4953,amazon,Bill Crossland,,,,,,,,,,,,,,,,,0
s4954,amazon,John Suits,,,,,,,,,,,,,,,,,0
s4955,amazon,Frank DiCesare, Mahmoud Salimi,,,,,,,,,,,,,,,,1
s4956,amazon,Narendra Bedi,,,,,,,,,,,,,,,,,0
s4957,amazon,Jack Blum,,,,,,,,,,,,,,,,,0
s4958,amazon,Joston Theney,,,,,,,,,,,,,,,,,0
s4959,amazon,Vimal Vasthav,,,,,,,,,,,,,,,,,0
s4960,amazon,Satyajit Ray,,,,,,,,,,,,,,,,,0
s4961,amazon,Saquan Jones,,,,,,,,,,,,,,,,,0
s4962,amazon,Bakhtier Khudoynazarov,,,,,,,,,,,,,,,,,0
s4964,amazon,Christine Arnold, Conor Reed, Brian Watson, Christian Washington, Mike Shiell, Kris Yim, Michaela Wadzinski, Natasha Cánepa Borrero, Emily Kimes, Nick Chuang, RJ JJ Jegatheva, Christopher Satola, Eunkyun ko, Anthony Leigh, Diana Reichenbach, Robin Tremblay, Marta Topolska,1
s4965,amazon,Esther Veronin,,,,,,,,,,,,,,,,,0
s4967,amazon,Ara Paiaya,,,,,,,,,,,,,,,,,0
s4968,amazon,Josep María Nunes,,,,,,,,,,,,,,,,,0
s4970,amazon,Mohan Bammidi,,,,,,,,,,,,,,,,,0
s4971,amazon,Alfredo Hueck,,,,,,,,,,,,,,,,,0
s4972,amazon,Jaysingh,,,,,,,,,,,,,,,,,0
s4974,amazon,Chris Rogers,,,,,,,,,,,,,,,,,0
s4975,amazon,Mohan Bammidi,,,,,,,,,,,,,,,,,0
s4978,amazon,Pablo Chamorro González,,,,,,,,,,,,,,,,,0
s4980,amazon,Arthur Merkulov, Nikita Yurov, Vladimir Gerasimov,,,,,,,,,,,,,,,1
s4981,amazon,K. Veerakumar,,,,,,,,,,,,,,,,,0
s4982,amazon,Anna Matison,,,,,,,,,,,,,,,,,0
s4984,amazon,Sophie Goodhart,,,,,,,,,,,,,,,,,0
s4985,amazon,Christian Ditter,,,,,,,,,,,,,,,,,0
s4986,amazon,Dana Celeste Robinson,,,,,,,,,,,,,,,,,0
s4987,amazon,Paul Kampf,,,,,,,,,,,,,,,,,0
s4988,amazon,Myron Davis,,,,,,,,,,,,,,,,,0
s4991,amazon,Stephen Kunken, Jack Lewars,,,,,,,,,,,,,,,,1
s4992,amazon,David D. Dietrich,,,,,,,,,,,,,,,,,0
s4993,amazon,James Keach,,,,,,,,,,,,,,,,,0
s4994,amazon,Tyrone TIZAK Jackson,,,,,,,,,,,,,,,,,0
s4995,amazon,Alex Ranarivelo,,,,,,,,,,,,,,,,,0
s4996,amazon,Nicolas Winding Refn,,,,,,,,,,,,,,,,,0
s4997,amazon,Martin Pfeil,,,,,,,,,,,,,,,,,0
s4998,amazon,Christina Faith,,,,,,,,,,,,,,,,,0
s4999,amazon,Sheldon Lettich,,,,,,,,,,,,,,,,,0
s5001,amazon,Bharath Parepally,,,,,,,,,,,,,,,,,0
s5002,amazon,Richard Roy,,,,,,,,,,,,,,,,,0
s5003,amazon,Bram Coppens,,,,,,,,,,,,,,,,,0
s5004,amazon,Ellory Elkayem,,,,,,,,,,,,,,,,,0
s5006,amazon,John Ford,,,,,,,,,,,,,,,,,0
s5007,amazon,JD Cohen,,,,,,,,,,,,,,,,,0
s5008,amazon,Daniel Lee,,,,,,,,,,,,,,,,,0
s5011,amazon,Rachel Wortell,,,,,,,,,,,,,,,,,0
s5012,amazon,Agustin Adba,,,,,,,,,,,,,,,,,0
s5013,amazon,Mike Corbera, Andre Relis,,,,,,,,,,,,,,,,1
s5014,amazon,Appu N. Bhattathiri,,,,,,,,,,,,,,,,,0
s5016,amazon,Martin Owen,,,,,,,,,,,,,,,,,0
s5017,amazon,Shiva Nirvana,,,,,,,,,,,,,,,,,0
s5018,amazon,Richard Staviarsky, Viťo Staviarsky,,,,,,,,,,,,,,,,1
s5020,amazon,Keith Habersberger,,,,,,,,,,,,,,,,,0
s5021,amazon,Mohan Bammidi,,,,,,,,,,,,,,,,,0
s5022,amazon,Saul Dibb,,,,,,,,,,,,,,,,,0
s5023,amazon,Teng Cheng,,,,,,,,,,,,,,,,,0
s5025,amazon,Raj Mehta,,,,,,,,,,,,,,,,,0
s5026,amazon,Siripuram Rajesh,,,,,,,,,,,,,,,,,0
s5027,amazon,Eurika Pratts,,,,,,,,,,,,,,,,,0
s5028,amazon,Lee Chang-dong,,,,,,,,,,,,,,,,,0
s5029,amazon,Edward Drake,,,,,,,,,,,,,,,,,0
s5031,amazon,Colin Miller,,,,,,,,,,,,,,,,,0
s5032,amazon,Sung-yoon Lee,,,,,,,,,,,,,,,,,0
s5034,amazon,Kiran Merchant,,,,,,,,,,,,,,,,,0
s5035,amazon,Nageshwara rao Anchula,,,,,,,,,,,,,,,,,0
s5037,amazon,Rudranil Chaudhuri,,,,,,,,,,,,,,,,,0
s5038,amazon,Jamal Doctor,,,,,,,,,,,,,,,,,0
s5039,amazon,Jamal Doctor,,,,,,,,,,,,,,,,,0
s5041,amazon,Andy Delaney, Monty Whitebloom,,,,,,,,,,,,,,,,1
s5043,amazon,Roy Allen Smith, Melissa Suber,,,,,,,,,,,,,,,,1
s5044,amazon,Rajnarendra,,,,,,,,,,,,,,,,,0
s5045,amazon,Giacomo Lesina,,,,,,,,,,,,,,,,,0
s5046,amazon,Bora Kim,,,,,,,,,,,,,,,,,0
s5048,amazon,Richard Griffin,,,,,,,,,,,,,,,,,0
s5050,amazon,Michael Legge,,,,,,,,,,,,,,,,,0
s5051,amazon,Avinash Pendurti,,,,,,,,,,,,,,,,,0
s5052,amazon,Ramesh Mylaram,,,,,,,,,,,,,,,,,0
s5053,amazon,Mike Ancas,,,,,,,,,,,,,,,,,0
s5054,amazon,Patricia Marcoccia,,,,,,,,,,,,,,,,,0
s5055,amazon,Brandon Rhiness,,,,,,,,,,,,,,,,,0
s5057,amazon,Craig Clyde,,,,,,,,,,,,,,,,,0
s5058,amazon,Joseph L. Mankiewicz,,,,,,,,,,,,,,,,,0
s5059,amazon,Joshua Marston,,,,,,,,,,,,,,,,,0
s5061,amazon,Juan Carlos Valdivia,,,,,,,,,,,,,,,,,0
s5062,amazon,Jaco Booyens,,,,,,,,,,,,,,,,,0
s5063,amazon,Matthias Guenter, Andy Herzog,,,,,,,,,,,,,,,,1
s5064,amazon,Linda G. Mills,,,,,,,,,,,,,,,,,0
s5066,amazon,Chuck Vinson,,,,,,,,,,,,,,,,,0
s5067,amazon,Rodolfo Carnevale,,,,,,,,,,,,,,,,,0
s5068,amazon,Pavan Sadineni,,,,,,,,,,,,,,,,,0
s5069,amazon,Sikander Bharti,,,,,,,,,,,,,,,,,0
s5070,amazon,Shalini Balasundaram,,,,,,,,,,,,,,,,,0
s5071,amazon,Slava Tsukerman,,,,,,,,,,,,,,,,,0
s5072,amazon,Connor Ciecko,,,,,,,,,,,,,,,,,0
s5073,amazon,Swapna Waghmare Joshi,,,,,,,,,,,,,,,,,0
s5074,amazon,Zheng Xu,,,,,,,,,,,,,,,,,0
s5077,amazon,Rahul Srivastava,,,,,,,,,,,,,,,,,0
s5078,amazon,Yûichi Fukuda,,,,,,,,,,,,,,,,,0
s5079,amazon,Neville Shah,,,,,,,,,,,,,,,,,0
s5081,amazon,Ian A. Hunt,,,,,,,,,,,,,,,,,0
s5082,amazon,Audrey Cummings,,,,,,,,,,,,,,,,,0
s5083,amazon,Srinivasa Raju,,,,,,,,,,,,,,,,,0
s5084,amazon,Arthur Merkulov, Nikita Yurov, Vladimir Gerasimov,,,,,,,,,,,,,,,1
s5085,amazon,James W. Horne, Buster Keaton,,,,,,,,,,,,,,,,1
s5086,amazon,Aditya Sarpotdar,,,,,,,,,,,,,,,,,0
s5087,amazon,Abu Nizam,,,,,,,,,,,,,,,,,0
s5088,amazon,Matthew Leutwyler,,,,,,,,,,,,,,,,,0
s5089,amazon,Frank McDonald,,,,,,,,,,,,,,,,,0
s5090,amazon,SURESH KAASI, SURENDRA, ASHOK,,,,,,,,,,,,,,,1
s5091,amazon,MarVista Entertainment,  Inc.,,,,,,,,,,,,,,,,1
s5092,amazon,Pavan Kumar Rajamahendravarapu,,,,,,,,,,,,,,,,,0
s5093,amazon,Brian Herzlinger,,,,,,,,,,,,,,,,,0
s5094,amazon,ABRID SHINE,,,,,,,,,,,,,,,,,0
s5096,amazon,David Rambaldi,,,,,,,,,,,,,,,,,0
s5097,amazon,Travis Travieso,,,,,,,,,,,,,,,,,0
s5098,amazon,Anil Charanjeet,,,,,,,,,,,,,,,,,0
s5099,amazon,Satish Randive,,,,,,,,,,,,,,,,,0
s5100,amazon,mohamed fikry,,,,,,,,,,,,,,,,,0
s5101,amazon,Tor Ramsey,,,,,,,,,,,,,,,,,0
s5102,amazon,Jadzia Perez, Leia Perez,,,,,,,,,,,,,,,,1
s5103,amazon,Sharad Malhotra,,,,,,,,,,,,,,,,,0
s5104,amazon,Johnny Meier, David Aaron Stone,,,,,,,,,,,,,,,,1
s5105,amazon,B Santosh,,,,,,,,,,,,,,,,,0
s5106,amazon,Rico Harmon,,,,,,,,,,,,,,,,,0
s5107,amazon,Robert Roworth,,,,,,,,,,,,,,,,,0
s5108,amazon,Craig Moss,,,,,,,,,,,,,,,,,0
s5109,amazon,Stephen Burke,,,,,,,,,,,,,,,,,0
s5110,amazon,Klaudia Reynicke,,,,,,,,,,,,,,,,,0
s5111,amazon,Jazz Boon,,,,,,,,,,,,,,,,,0
s5113,amazon,Mari Selvaraj,,,,,,,,,,,,,,,,,0
s5114,amazon,Sayantan Ghosal,,,,,,,,,,,,,,,,,0
s5115,amazon,Maureen Bharoocha,,,,,,,,,,,,,,,,,0
s5116,amazon,ahmed adel aqle,,,,,,,,,,,,,,,,,0
s5117,amazon,Harry Winer,,,,,,,,,,,,,,,,,0
s5118,amazon,Wendy Jo Carlton,,,,,,,,,,,,,,,,,0
s5119,amazon,Sang Jun Park,,,,,,,,,,,,,,,,,0
s5120,amazon,Harjit Singh,,,,,,,,,,,,,,,,,0
s5121,amazon,MarVista Entertainment,  Inc.,,,,,,,,,,,,,,,,1
s5123,amazon,Arthur Merkulov, Nikita Yurov, Vladimir Gerasimov,,,,,,,,,,,,,,,1
s5124,amazon,Arthur Merkulov, Nikita Yurov, Vladimir Gerasimov,,,,,,,,,,,,,,,1
s5125,amazon,Sam Gorski,,,,,,,,,,,,,,,,,0
s5126,amazon,Dr. Bob Abell,,,,,,,,,,,,,,,,,0
s5127,amazon,Koichi Sakamoto,,,,,,,,,,,,,,,,,0
s5128,amazon,Swapan Saha,,,,,,,,,,,,,,,,,0
s5129,amazon,Kelly LaMarr,,,,,,,,,,,,,,,,,0
s5130,amazon,Charlie Vaughn,,,,,,,,,,,,,,,,,0
s5131,amazon,Craig Moss, J. Bryan Dick,,,,,,,,,,,,,,,,1
s5133,amazon,Jim O'Hanlon,,,,,,,,,,,,,,,,,0
s5135,amazon,Sophie Fillières,,,,,,,,,,,,,,,,,0
s5137,amazon,Lulu Wang,,,,,,,,,,,,,,,,,0
s5139,amazon,Pearry Reginald Teo,,,,,,,,,,,,,,,,,0
s5140,amazon,Paul Hunt,,,,,,,,,,,,,,,,,0
s5142,amazon,Daniela De Carlo,,,,,,,,,,,,,,,,,0
s5143,amazon,Jake Helgren,,,,,,,,,,,,,,,,,0
s5144,amazon,Remo D'Souza,,,,,,,,,,,,,,,,,0
s5145,amazon,Brian Kazmarck,,,,,,,,,,,,,,,,,0
s5147,amazon,J.J. Johnson,,,,,,,,,,,,,,,,,0
s5149,amazon,Dennis Dimster,,,,,,,,,,,,,,,,,0
s5150,amazon,Ari Aster,,,,,,,,,,,,,,,,,0
s5151,amazon,Natalia Leite,,,,,,,,,,,,,,,,,0
s5152,amazon,Julia Hart,,,,,,,,,,,,,,,,,0
s5153,amazon,Leslie Thomas,,,,,,,,,,,,,,,,,0
s5154,amazon,Lorie Conway,,,,,,,,,,,,,,,,,0
s5155,amazon,Yim Ho,,,,,,,,,,,,,,,,,0
s5157,amazon,Emmanuel Courcol,,,,,,,,,,,,,,,,,0
s5158,amazon,Roger Mitchell,,,,,,,,,,,,,,,,,0
s5159,amazon,Lech Majewski,,,,,,,,,,,,,,,,,0
s5160,amazon,Gautam Joglekar,,,,,,,,,,,,,,,,,0
s5161,amazon,Daniel Sandu,,,,,,,,,,,,,,,,,0
s5162,amazon,Xiaogang Feng,,,,,,,,,,,,,,,,,0
s5163,amazon,Test Director,,,,,,,,,,,,,,,,,0
s5164,amazon,Nicolás Onetti, Luciano Onetti,,,,,,,,,,,,,,,,1
s5165,amazon,Sunil Kulkarni,,,,,,,,,,,,,,,,,0
s5166,amazon,Jose Mario Salas Boza,,,,,,,,,,,,,,,,,0
s5167,amazon,Nico Mastorakis,,,,,,,,,,,,,,,,,0
s5168,amazon,Nico Mastorakis,,,,,,,,,,,,,,,,,0
s5169,amazon,Woo-seok Yang,,,,,,,,,,,,,,,,,0
s5170,amazon,Nico Mastorakis,,,,,,,,,,,,,,,,,0
s5171,amazon,Arron Michael,,,,,,,,,,,,,,,,,0
s5172,amazon,Steven M. Smith,,,,,,,,,,,,,,,,,0
s5173,amazon,Shaad Ali,,,,,,,,,,,,,,,,,0
s5174,amazon,Pablo Olmos Arrayales,,,,,,,,,,,,,,,,,0
s5175,amazon,K. Muralimohana Rao,,,,,,,,,,,,,,,,,0
s5176,amazon,Vert Wright,,,,,,,,,,,,,,,,,0
s5177,amazon,Brian Crano,,,,,,,,,,,,,,,,,0
s5178,amazon,Peter Bogdanovich,,,,,,,,,,,,,,,,,0
s5180,amazon,Arthur Allan Seidelman,,,,,,,,,,,,,,,,,0
s5181,amazon,Abel Berry, Jennifer Michelle Stone II,,,,,,,,,,,,,,,,1
s5182,amazon,Aaron Michael,,,,,,,,,,,,,,,,,0
s5183,amazon,Debra Granik,,,,,,,,,,,,,,,,,0
s5184,amazon,Len Talan,,,,,,,,,,,,,,,,,0
s5185,amazon,Nico Mastorakis,,,,,,,,,,,,,,,,,0
s5188,amazon,Youssef Delara,,,,,,,,,,,,,,,,,0
s5191,amazon,Jordan Pacheco,,,,,,,,,,,,,,,,,0
s5192,amazon,Test Director,,,,,,,,,,,,,,,,,0
s5194,amazon,Yakov Smirnoff,,,,,,,,,,,,,,,,,0
s5195,amazon,Jay Roach,,,,,,,,,,,,,,,,,0
s5196,amazon,Louisa Warren,,,,,,,,,,,,,,,,,0
s5199,amazon,K. Shankar,,,,,,,,,,,,,,,,,0
s5200,amazon,Michele Lunella,,,,,,,,,,,,,,,,,0
s5201,amazon,Nico Mastorakis,,,,,,,,,,,,,,,,,0
s5202,amazon,André Warwar,,,,,,,,,,,,,,,,,0
s5204,amazon,John Upchurch,,,,,,,,,,,,,,,,,0
s5206,amazon,Arunkanth V,,,,,,,,,,,,,,,,,0
