show_id,titulo,director,elenco,anio,clasificacion,duracion,plataforma,genero,codireccion,elenco_oscar,elenco_gg,punt_media
as300,Tom Wilson: Bigger Than You,Manny Rodriguez,Tom Wilson,2009,18+,65,amazon,Arts,0,0,0,3.5477642276422765
as303,Tom Sawyer & Huckleberry Finn,Jo Kastner,"Joel Courtney, Jake T. Austin, Val Kilmer",2015,PG-13,91,amazon,Action,0,0,0,3.5527426160337554
as305,Tom Papa: Live In New York City,Rob Zombie,Tom Papa,2011,13+,57,amazon,Arts,0,0,0,3.6362660944206007
as308,Tom Green: Live!,Tom Green,Tom Green,2012,18+,55,amazon,Arts,0,0,0,3.683585313174946
as315,Todo Incluido,Roberto Ángel Salcedo,"Fausto Mata, Cuquín Victoria, Marío Peguero",2015,13+,100,amazon,Comedy,0,0,0,3.506012024048096
as319,To Whom It May Concern,Manu Boyer,"Dawn Olivieri, Wilmer Valderrama, Paloma Guzmán, Skipp Sudduth, Tom Degnan, Camille Saviola",2021,16+,95,amazon,Drama,0,0,0,3.5936170212765957
as321,To Let,Ra Chezhiyan,"Santhosh Sreeram, Sheela Rajkumar, Darun, Aadhira Pandiyalakshmi",2019,ALL,95,amazon,Drama,0,0,0,3.4686868686868686
as322,To Catch a Thief,Alfred Hitchcock,"Cary Grant, Grace Kelly, Jessie Royce Landis, John Williams, Charles Vanel, Brigitte Auber, Jean Martinelli, Georgette Anys",1955,PG,106,amazon,Drama,0,1,0,3.5383771929824563
as323,TJ: January 3rd,Jonathan Miller,TJ,2020,18+,57,amazon,Arts,0,0,0,3.567134268537074
as325,Titanic The Shocking Truth,Tim Bell,Tony Caprari,2012,7+,52,amazon,Documentary,0,0,0,3.5572916666666665
as326,Tio Papi,Fro Rojas,"Joey Dedio, Frankie Faison, Kelly McGillis, Franky G",2013,13+,87,amazon,Kids,0,0,0,3.5126582278481013
as334,Timber War,Sam Newfield,"Kermit Maynard, Lucille Lund, Lawrence Gray, Robert Warwick, Wheeler Oakman, Lloyd Ingraham",1936,18+,54,amazon,Western,0,0,0,3.523758099352052
as335,Timber Queen,Frank McDonald,"Richard Arlen, Mary Beth Hughes, June Havoc, Sheldon Leonard, George E. Stone, Dick Purcell",1944,16+,66,amazon,Action,0,0,0,3.49895178197065
as337,Till Human Voices Wake Us,Michael Petroni,"Guy Pearce, Helena Bonham Carter, Frank Gallacher, Brooke Harman, Lindley Joyner, Peter Curtin, Margot Knight, Anthony Martin, Dawn Klingberg",2003,R,96,amazon,Drama,0,0,0,3.4404761904761907
as339,Tiger Zinda Hai,Ali Abbas Zafar,"Salman Khan, Katrina Kaif, Paresh Rawal, Girish Karnad, Anant Vidhaat, Kumud Kumar Mishra, Angad Bedi, Sajjad Delafrooz",2017,13+,159,amazon,Action,0,0,0,3.4754273504273505
as340,Ticket to Paradise,Aubrey Scotto,"Roger Pryor, Wendy Barrie, Claude Gillingwater, Andrew Tombes, Luis Alberni, E.E. Clive",1936,ALL,67,amazon,Drama,0,0,0,3.5226781857451406
as341,Ticker,Albert Pyun,"Tom Sizemore, Dennis Hopper, Steven Seagal",2001,R,92,amazon,Action,0,0,0,3.534232365145228
as342,Tick Tock,Kevin Tenney,"Megan Ward, John Ratzenberger, Linden Ashby",2000,R,94,amazon,Action,0,0,0,3.5741869918699187
as347,Thunder Alley (1967),Richard Rush,"Fabian, Annette Funicello",1967,7+,89,amazon,Action,0,0,0,3.5489021956087825
as348,Thugs Of Hindostan (Hindi),Vijay Krishna Acharya,"Amitabh Bachchan, Aamir Khan, Katrina Kaif, Fatima Sana Shaikh, Md. Zeeshan Ayyub, Ronit Roy, Lloyd Owen, Sharat Saxena, Ila Arun, Gavin Marshall",2018,16+,164,amazon,Action,0,0,0,3.5764044943820226
as349,Thrissur Pooram (4K UHD),Rajesh Mohanan Nair,"Jayasurya, Swathy reddy, Vijay Babu, TG Ravi, Sabumon",2019,NR/Sin clasificacion,152,amazon,Action,0,0,0,3.5305498981670063
as351,Three Wishes,Martha Coolidge,"Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy",1995,13+,116,amazon,Adventure,0,0,0,3.533684210526316
as352,Three Guys Named Mike,Charles Walters,"Jane Wyman, Van Johnson, Barry Sullivan, Howard Keel, Phyllis Kirk, Jeff Donnell",1951,13+,90,amazon,Comedy,0,1,0,3.5049603174603177
as353,Those We Love,Robert Florey,"Mary Astor, Kenneth MacKenna",1932,NR/Sin clasificacion,73,amazon,Drama,0,0,0,3.480544747081712
as354,Thomasine and Bushrod,Gordon Parks Jr,"Max Julien, Vonetta McGee, George Murdock",1974,PG,95,amazon,Action,0,0,0,3.50319829424307
as355,Thomas Sowell: Common Sense in a Senseless World,Kyle Clark,"Jason Riley, Larry Elder, Walter E. Williams, Steven Pinker, Dave Rubin, Eva Moskowitz, Adaecus Brooks, Benjamin Lacasse, Sam Peltzman, Allen R. Sanderson, Eric July, Victor Davis Hanson, Patrick M. Byrne, Aaron Hunsaker, Jennifer Van Laar, Ron Losby",2021,ALL,57,amazon,Documentary,0,0,0,3.5464362850971924
as365,Third Eye Spies,Lance Mungia,"Russell Targ, Dean Radin PhD, Uri Geller, Brian Josephson PhD, Hal Puthoff PhD, Stephan A. Schwartz, Edgar Mitchell PhD, Lori Williams",2019,13+,115,amazon,Documentary,0,0,0,3.576687116564417
as366,Think Like a Dog (4K UHD),Gil Junger,"Gabriel Bateman, Josh Duhamel, Megan Fox, Kunal Nayyar, Julia Jones, Janet Montgomery, Bryan Callen, Todd Stashwick, Neo Hooo",2020,PG,91,amazon,Comedy,0,0,0,3.502169197396963
as367,Think Like a Dog,Gil Junger,"Gabriel Bateman, Josh Duhamel, Megan Fox, Kunal Nayyar, Julia Jones, Janet Montgomery, Bryan Callen, Todd Stashwick, Neo Hooo",2020,PG,91,amazon,Comedy,0,0,0,3.5753424657534247
as368,Things We Lost In The Fire,Susanna Bier,"Halle Berry, Benicio Del Toro, David Duchovny",2007,R,118,amazon,Drama,0,0,0,3.445233265720081
as369,They Meet Again,Erle C. Kenton,"Jean Hersholt, Dorothy Lovett, Robert Baldwin, Maude Eburne, Neil Hamilton, Anne Bennett, Barton Yarborough, Arthur Hoyt, John Dilson, Frank Melton, Leon Tyler, Milton Kibbee, Gus Glassmire, Patsy Parsons, Meredith Howard, Imogene Coca, Heinie Conklin, Jim Farley, Edward Keane, Murdock MacQuarrie, Ben Taggart, Forrest Taylor",1941,13+,71,amazon,Arts,0,0,0,3.517391304347826
as370,These Three,William Wyler,"Miriam Hopkins, Merle Oberon, Joel McCrea",1936,13+,93,amazon,Drama,0,1,0,3.503225806451613
as373,Theatre: A Love Story,Isao Yukisada,"Kento Yamazaki, Mayu Matsuoka, Kanichiro, Sairi Ito, Satoru Iguchi",2020,13+,136,amazon,Drama,0,0,0,3.5073221757322175
as374,The Zookeeper,Ralph Ziman,"Sam Neill, Gina McKee, Ulrich Thomsen, Om Puri",2001,13+,99,amazon,Drama,0,0,0,3.563
as375,The Zombie King,Aidan Belizaire,"Edward Furlong, Corey Feldman, George McCluskey",2013,16+,96,amazon,Comedy,0,0,0,3.564853556485356
as376,The Young Land,Ted Tetzlaff,"Pat Wayne, Yvonne Craig, Dennis Hopper, Dan O'Herlihy, Roberto De La Madrid",1959,13+,92,amazon,Action,0,1,0,3.4936305732484074
as377,The Yellow Birds,Alexandre Moors,"Tye Sheridan, Alden Ehrenreich, Toni Collette, Jason Patric, Jack Huston, Jennifer Aniston",2018,R,95,amazon,Drama,0,0,0,3.6082802547770703
as384,The Work and the Glory,Russell Holt,"Sam Hennings, Brenda Strong, Eric Johnson, Alexander Carroll, Tiffany Dupont, Brighton Hertford, Kimberly Varadi, Colin Ford, Kathryn Firago, Jim Grimshaw, Jonathan Scarfe, Sarah Darling, Edward Albert, Ryan Wood, Jordan Rose Tarter, Anne Sward, Levi Larsen",2004,PG,110,amazon,Drama,0,0,0,3.4847560975609757
as385,The Woods: Tales of The X Species Volume 1,Neko Sparks,"Jermaine Jackson, Rebekah Dean, Jimmy Flint-Smith, Chloe Tinou",2018,16+,19,amazon,Horror,0,0,0,3.5010309278350515
as386,The Woman Who Wasn't There,Angelo J. Guglielmo Jr,Tania Head,2012,16+,65,amazon,Documentary,0,0,0,3.524774774774775
as387,The Woman of the Town,George Archainbaud,"Claire Trevor, Albert Dekker",1943,NR/Sin clasificacion,87,amazon,Western,0,0,0,3.510593220338983
as388,The Woman in Black 2: Angel of Death,Tom Harper,"Helen McCory, Jeremy Irvine, Phoebe Fox, Amelia Crouch",2015,PG-13,99,amazon,Horror,0,0,0,3.6277665995975856
as391,The Wise Kids,Stephen Cone,"Molly Kunz, Tyler Ross, Allison Torem",2012,13+,96,amazon,Drama,0,0,0,3.48471615720524
as392,The Winslow Boy,David Mamet,"Nigel Hawthorne, Gemma Jones, Jeremy Northam, Rebecca Pidgeon",1999,G,104,amazon,Drama,0,0,0,3.530720338983051
as395,The Wicker Man (1973),Robin Hardy,"Edward Woodward, Diane Cilento, Britt Ekland, Christopher Lee",1975,R,88,amazon,Horror,0,0,0,3.3744541484716155
as397,The Who - Sensation The Story Of Tommy,Martin R Smith,The Who,2014,16+,80,amazon,Documentary,0,0,0,3.534736842105263
as398,The Wereth Eleven,Robert Child,"Corey Reynolds, Ken Arnold",2011,13+,61,amazon,Documentary,0,0,0,3.5237603305785123
as399,The Wedding Year,Robert Luketic,"Sarah Hyland, Camille Hyde, Zora Bikangaga, Laci Mosley, Tom Conolly, Grace Helbig, Tyler James Williams, Jenna Dewan, Matt Shively, Anna Camp, Noureen DeWulf, Wanda Sykes, Kristen Johnston, Patrick Warburton, Keith David",2019,R,91,amazon,Comedy,0,0,0,3.44136460554371
as400,The Wedding Night,King Vidor,"Gary Cooper, Anna Sten, Ralph Bellamy",1935,13+,79,amazon,Drama,0,1,0,3.5442913385826773
as403,The Vast of Night,Andrew Patterson,"Sierra McCormick, Jake Horowitz, Gail Cronauer, Bruce Davis, Cheyenne Barton, Gregory Peyton",2020,PG-13,91,amazon,Drama,0,0,0,3.5727272727272728
as406,The Underdog (1943),William Nigh,"Barton MacLane, Bobby Larsen, Jan Wiley, Charlotte Wynters, Conrad Binyon, Elizabeth Valentine",1943,ALL,62,amazon,Drama,0,0,0,3.5455486542443064
as407,The Uncomfortable Truth,Loki Mulholland,"Loki Mulholland, Luvaghn Brown, Joan Trumpauer Mulholland",2017,13+,85,amazon,Documentary,0,0,0,3.5357894736842104
as409,The Ultimate Legacy,Joanne Hock,"Logan Bartholomew, Bill Cobbs, Brian Dennehy, Ali Hillis, Doug Jones, Myko Olivier, Raquel Welch",2015,PG,99,amazon,Drama,0,0,0,3.543032786885246
as413,The Trumpet of the Swan,"Terry L. Noss, Richard Rich","Jason Alexander, Mary Steenburgen, Reese Witherspoon, Seth Green, Carol Burnett, Joe Mantegna, Pamela Adlon, Elizabeth Daily, Dee Bradley Baker, Gary Anthony Williams",2001,G,75,amazon,Animation,1,0,0,3.5360169491525424
as414,The Trump Prophecy,Stephan Schultze,"Chris Nelson, Paulette Todd, Karen Boles, Don Brooks",2018,13+,110,amazon,Drama,0,0,0,3.50501002004008
as415,The True Adventures of Wolfboy,Martin Krejcí,"Jaeden Martell, Sophie Giannamore, John Turturro, Chloë Sevigny, Chris Messina, Eve Hewson",2020,PG-13,89,amazon,Action,0,0,0,3.4728033472803346
as425,The Terror,Roger Corman,"Boris Karloff, Jack Nicholson, Sandra Knight, Dick Miller, Dorothy Neumann, Jonathan Haze, Rick Dean, Wayne Grace",1963,13+,83,amazon,Drama,0,1,0,3.511603375527426
as426,The Tall Man,Pascal Laugier,"Jessica Biel, Jodelle Ferland, Stephen McHattie, William B. Davis, Samantha Ferris",2012,R,106,amazon,Horror,0,0,0,3.576923076923077
as427,The Tag-Along 2,Wei-Hao Cheng,"Rainie Yang, Wei-Ning Hsu, Francesca Kao, Shao-Hua Lung, River Huang",2017,16+,107,amazon,Horror,0,0,0,3.6196754563894524
as428,The Swap,"Jordan Leondopoulos, John C. Broderick, John Shade","Robert De Niro, Jennifer Warren, Jarred Mickey, Terrayne Crawford, Martin J. Kelley, Phyllis Black, Anthony Charnota, Lisa Blount, Sybil Danning, John Medici, James Brown, Sam Anderson, Tony Brande, Matt Greene, Alvin Hammer, Jack Slater, Monica Davis, Viva",1969,R,91,amazon,Drama,1,0,0,3.588815789473684
as429,The Swami and the Serpent - A Non-Dualist's Encounter with Kundalini,Swami Tadatmananda,Swami Tadatmananda,2018,7+,75,amazon,Documentary,0,0,0,3.4728464419475658
as431,The Super Simple Show - Halloween,"Matt Servo, Troy McDonald, Laurel Dalgleish, Brett Jubinville","Andy Hayward, Matt Servo, Caitlin Claessens, Tom Park, Kathryn Durst",2019,ALL,44,amazon,Kids,1,0,0,3.603950103950104
as432,The Submarine Kid,Eric Bilitch,"Finn Wittrock, Emilie De Ravin, Matt O'Leary, Jessy Schram",2015,18+,110,amazon,Drama,0,0,0,3.541832669322709
as433,The Story of the Bee Gees,Tony Waters,"Barry Gibb, Maurice Gibb, Robin Gibb",2011,13+,45,amazon,Documentary,0,0,0,3.539784946236559
as434,The Story of Rod Stewart,Robin Parsons,Rod Stewart,2011,13+,54,amazon,Documentary,0,0,0,3.570815450643777
as436,The Stoned Age (1994),James Melkonian,"Bradford Tatum, China Kantner, Clifton Collins Jr., David Groh, Michael Kopelow, Renee Ammann",1994,R,91,amazon,Comedy,0,0,0,3.5484790874524714
as438,The Spirit of Christmas,David Jackson,"Thomas Beaudoin, Kati Salowsky, Steven A. Miller",2015,PG,91,amazon,Comedy,0,0,0,3.5804347826086955
as439,The Speed of Thought,Evan Oppenheimer,"Nick Stahl, Mia Maestro, Taryn Manning, Wallace Shawn, Blair Brown",2014,13+,94,amazon,Drama,0,0,0,3.4543429844097995
as440,The Spectaculars,André Pellenz,"Paulo Mathias Jr., Rafael Portugal, Victor Meyniel, Luísa Périssé, DJ Amorim",2020,13+,87,amazon,Comedy,0,0,0,3.5075593952483803
as441,The Special,B. Harrison Smith,"Davy Raphaely, Sarah French, Davi Sheridan, Susan Moses, Doug Henderson, Paul Cottman, Wayne Shearer, Tony Barber, Lisa Budwig, Leslie Talley",2020,18+,94,amazon,Drama,0,0,0,3.4979423868312756
as442,The Souvenir,Joanna Hogg,"Tilda Swinton, Honor Swinton Byrne, Tom Burke",2019,R,120,amazon,Drama,0,0,0,3.4957173447537473
as444,The Snows of Kilimanjaro,Henry King,"Gregory Peck, Susan Hayward, Ava Gardner, Hildegard Knef, Leo G. Carroll, Torin Thatcher, Ava Norring, Helene Stanley, Marcel Dalio, Vicente G?mez, Richard Allan, Olga Borget, John Roy, Amanda Ambrose, Sugarfoot Anderson, Salvador Baguez, Charles Bates, Maurice Brierre, Arthur Brunner, Charles Brunner, Ernest Brunner, Leonard Carey, Benny Carter, Monique Chantal, Andr? Charlot, Edward Colmans, George Davis, James Davis, Amapola Del Vando, Victor Desny, John Dodsworth, Arthur Dulac, Wade Dumas, Elzie Emanuel, Lisa Ferraday, Paul Fierro, Bert Freed, Martin Garralaga, Janine Grandel, Agn?s Laury, Ivan Lebedeff, Pepi Lenzi, Jay Loft-Lyn, Alphonse Martell, George Navarro, Constance Purdy, Tito Renaldo, Julian Rivero, Emmett Smith, Ann Staunton, Paul Thompson, Bertil Unger, Maya Van Horn, Cecil Weston, Victor Wood",1952,13+,113,amazon,Action,0,1,0,3.5488322717622083
as445,The Snow Queen: Magic of the Ice Mirror,Aleksey Tsitsilin,"Sharlto Copley, Bella Thorne, Sean Bean",2015,PG,79,amazon,Animation,0,0,0,3.5842105263157893
as449,The Sklar Brothers: What Are We Talking About?,Jay Chapman,"Jason Sklar, Randy Sklar",2014,18+,69,amazon,Arts,0,0,0,3.489247311827957
as452,The Silent Army,Jean van de Velde,"Thekla Reutin, Jacqueline Blom, Marco Borsato, Adrian Galley, Ricky Koole",2008,16+,90,amazon,Action,0,0,0,3.594360086767896
as453,The Silencing (4K UHD),Robin Pront,"Nikolaj Coster-Waldau, Annabelle Wallis, Hero Fiennes Tiffin, Zahn McClarnon",2020,R,95,amazon,Suspense,0,0,0,3.554956896551724
as454,The Shop,Shawn Cunningham,"Tiffany Pollard, Jonathan Andre, Marcus "" Big Spence"", Spencer",2015,13+,93,amazon,Drama,0,0,0,3.5152380952380953
as456,The Secret of Roan Inish,John Sayles,"Jeni Courtney, Eileen Colgan, Mick Lally, Susan Lynch, John Lynch, Frankie McCafferty",1995,PG,102,amazon,Drama,0,0,0,3.4716796875
as457,The Secret Life of Walter Mitty,Norman Z. McLeod,"Danny Kaye, Virginia Mayo, Boris Karloff",1947,13+,111,amazon,Comedy,0,0,0,3.5690789473684212
as459,The Saturn V Story,"Elliot Weaver, Zander Weaver","Dr. Nigel Bannister, Dr. David Baker, Professor Mike Cruise, Anu Ojha, Phil Hayward",2016,ALL,53,amazon,Documentary,1,0,0,3.5526315789473686
as460,The Ruins,Carter Smith,"Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore, Joe Anderson",2008,R,91,amazon,Horror,0,0,0,3.5157232704402515
as464,The Romantics,Galt Neiderhoffer,"Katie Holmes, Josh Duhamel, Anna Paquin, Malin Akerman, Adam Brody, Dianna Agron, Jeremy Strong, Rebecca Lawrence, Candice Bergen, Elijah Wood",2010,PG-13,97,amazon,Comedy,0,0,0,3.591097308488613
as469,The Retrievers,Paul Schneider,"Robert Hays, Mei Harris, Alan Rachins",2001,ALL,90,amazon,Comedy,0,0,0,3.535031847133758
as472,The Real Macaw,Mario Andreacchio,"Jamie Croft, Debora-Lee Furness, Joe Petruzzi",1999,G,93,amazon,Action,0,0,0,3.589108910891089
as473,The Real Glory,Henry Hathaway,"Gary Cooper, David Niven, Andrea Needs",1939,13+,97,amazon,Action,0,1,0,3.4448979591836735
as475,The Racketeer,Howard Higgin,"Robert Armstrong, Carole Lombard",1929,NR/Sin clasificacion,66,amazon,Action,0,1,0,3.4942660550458715
as477,The Program,Stephen Frears,"Ben Foster, Chris O'Dowd, Jesse Plemons",2016,R,104,amazon,Drama,0,0,0,3.581223628691983
as479,The Prisoner,Yen-Ping Chu,"Jackie Chan, Andy Lau, Sammo Kam-Bo Hung, Tony Ka Fai Leung, Jimmy Wang Yu",1990,R,97,amazon,Action,0,0,0,3.53714859437751
as482,The Price of Honor,Neena Nejad and Xoel Pamos,"Jill Abplanalp, Basheer Ahmed, Tanya Eiserer",2016,13+,109,amazon,Documentary,0,0,0,3.5064655172413794
as483,The Prey,Jimmy Henderson,"Gu Shangwei, Vithaya Pansringarm, Byron Bishop, Sahajak Boonthanakit",2020,16+,93,amazon,Action,0,0,0,3.5627753303964758
as486,The Phantom of the Opera (Silent),Rupert Julian,"Lon Chaney, Mary Philbin",1925,13+,79,amazon,Horror,0,0,0,3.5161616161616163
as488,The Perfect Stranger,"Jefferson Moore, Shane Sooter","Pamela Brumley, Jefferson Moore",2006,ALL,86,amazon,Drama,1,0,0,3.5553097345132745
as490,The Pedophile Hunters,Simon Egan,Paul Rhys,2011,13+,59,amazon,Documentary,0,0,0,3.5763274336283186
as492,THE PARTY,Harold Trompetero,"Ana María Arango, Francisco Bolívar, Carlos Hurtado",2019,13+,91,amazon,Comedy,0,0,0,3.514644351464435
as493,The Parallax View,Alan J. Pakula,"Warren Beatty, Hume Cronyn, Paula Prentiss, Kenneth Mars",1974,R,102,amazon,Drama,0,1,0,3.603734439834025
as496,The Painted Hills,"Howard Kress, Harold F. Kress","Paul Kelly, Bruce Cowling, Gary Gray, Art Smith, Ann Doran, Chief Yowlachie, Andrea Virginia Lester, Brown Jug Reynolds, Lassie",1951,G,87,amazon,Adventure,1,0,0,3.569182389937107
as499,The Over-The-Hill Gang Rides Again,George McCowan,"Walter Brennan, Fred Astaire, Edgar Buchanan, Andy Devine, Chill Wills",1970,13+,74,amazon,Comedy,0,0,0,3.4285714285714284
as500,The Outsider,Timothy Woodward Jr,"Trace Adkins, Sean Patrick Flanery, Jon Foo, Danny Trejo",2019,18+,86,amazon,Action,0,0,0,3.550314465408805
as501,The Out of Towners,Arther HIller,"Jack Lemmon, Sandy Dennis, Sandy Baron",1970,G,97,amazon,Comedy,0,1,0,3.576923076923077
as505,The Odd Couple,Gene Saks,"Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman, Monica Evans",1968,G,105,amazon,Comedy,0,1,0,3.507782101167315
as506,The Nutty Professor (1963),Jerry Lewis,"Jerry Lewis, Stella Stevens, Del Moore",1963,ALL,107,amazon,Comedy,0,0,0,3.542976939203354
as509,The North Star,Lewis Milestone,"Anne Baxter, Dana Andrews, Walter Huston, Walter Brennan, Ann Harding, Jane Withers, Farley Granger, Erich von Stroheim, Dean Jagger",1943,13+,106,amazon,Drama,0,1,0,3.537037037037037
as511,The Night is Young,"Matt Jones, Dave Hill","Matt Jones, Dave Hill, Kelen Coleman, Eloise Mumford, Brett Gelman",2016,18+,89,amazon,Comedy,1,0,0,3.5570539419087135
as512,The Night Crew,Christian Sesma,"Luke Goss, Bokeem Woodbine, Danny Trejo",2016,18+,93,amazon,Action,0,0,0,3.528957528957529
as518,The New Adventures of Tarzan,Edward A. Kull,"Bruce Bennett, Ulta Holt",1935,NR/Sin clasificacion,58,amazon,Action,0,0,0,3.6263736263736264
as523,The Myth of Fingerprints,Bart Freundlich,"Julianne Moore, Chris Bauer, Arija Bareikis, Roy Scheider, Noah Wyle, Hope Davis, Blythe Danner, James Le Gros, Michael Vartan, Laurel Holloman, Brian Kerwin",1997,R,91,amazon,Comedy,0,0,0,3.5643459915611815
as524,The Mystery of Chaco Canyon,Anna Sofaer,Robert Redford,1999,16+,56,amazon,Documentary,0,1,1,3.6194174757281554
as529,The Mothman Legacy,Seth Breedlove,"Lyle Blackburn, Amy Davies, Penny Riggs",2020,13+,77,amazon,Documentary,0,0,0,3.3839479392624727
as531,The Monster Squad,Fred Dekker,"Andre Gower, Duncan Regehr, Ryan Lambert, Stephen Macht, Tom Noonan",1987,PG-13,82,amazon,Action,0,0,0,3.56286836935167
as532,The Monopoly On Violence,Chris Cofer,"Ron Paul, Tom Woods, Michael Huemer, James C. Scott, Dave Smith, Thaddeus Russell, David Friedman",2020,13+,106,amazon,Documentary,0,0,0,3.559055118110236
as533,The Monkey's Paw,Brett Simmons,"C.J. Thomason, Stephen Lang, Michelle Pierce",2013,16+,88,amazon,Horror,0,0,0,3.5882956878850103
as534,The Missing Lynx,"Manuel Sicilia, Raul Garcia","David Robles, Cecilia Santiago, Conchi López",2012,PG,102,amazon,Action,1,0,0,3.5917525773195877
as535,The Missing Corpse,Albert Herman,"J. Edward Bromberg,  Isabel Randolph,  Frank Jenks,  Eric Sinclair,  Paul Guilfoyle,  Ben Welden",1945,13+,78,amazon,Comedy,0,0,0,3.468201754385965
as537,The Miracle Maker,"Stanislav Sokolov, Derek W. Hayes","Ralph Fiennes, Michael Bryant, Julie Christie",2000,ALL,87,amazon,Animation,1,1,0,3.49317738791423
as544,The Marksman,Marcus Adams,"Wesley Snipes, William Hope, Emma Samms, Anthony Warren, Peter Youngblood Hills, Vlad Ivanov",2005,R,95,amazon,Action,0,0,0,3.5617848970251718
as545,The Mandela Effect,David Guy Levy,"Charlie Hofheimer, Aleksa Palladino, Robin Lord Taylor, Madeleine McGraw, Clarke Peters",2019,13+,80,amazon,Drama,0,0,0,3.476861167002012
as548,The Man From Utah,Robert N. Bradbury,"John Wayne, George ""Gabby"" Hayes, Polly Ann Young, Yakima Canutt, Edward Peil, Anita Campillo, Lafe McKee, George Cleveland, Earl Dwire, George F. Hayes",1934,13+,56,amazon,Western,0,1,0,3.509375
as549,The Man From Cheyenne,Joseph Kane,"Roy Rogers, George ""Gabby"" Hayes, Lynne Carver, Sally Payne, Gale Storm, Jack Ingram, Sons of the Pioneers, William Haade, James Seay",1942,13+,53,amazon,Western,0,0,0,3.600213219616205
as550,The Magic Lamp and the Moving Islands (Subbed),Shinpei Miyashita,"Tomo Muranaka, Momoko Tanabe, Nao Nagasawa, Tadashi Miyazawa, Yutaka Aoyama, Takeshi Kaga",2016,ALL,50,amazon,Animation,0,0,0,3.5417515274949083
